customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,tenure_months,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,id,population,gender_bin,senior_citizen_bin,partner_bin,dependents_bin,phone_service_bin,paperless_billing_bin,churn_label_bin
2252-isrnh,1,united states,california,covelo,95428,"39.83307, -123.178765",39.83307,-123.178765,9,yes,fiber optic,no,no,yes,no,yes,no,one year,electronic check,90.35,767.9,0,27,2993,missing,1268,2296,1,0,1,1,1,1,0
9415-tpkrv,1,united states,california,dos rios,95429,"39.756049, -123.358701",39.756049,-123.358701,8,yes,dsl,no,yes,no,no,no,no,month-to-month,electronic check,55.75,446.8,0,38,5681,missing,1269,91,0,0,1,1,1,0,0
5322-teujk,1,united states,california,duncans mills,95430,"38.445603, -123.063756",38.445603,-123.063756,71,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),114.6,8100.25,0,71,4071,missing,1270,187,0,0,1,1,1,0,0
1866-dioqz,1,united states,california,forestville,95436,"38.499302, -122.92444",38.499302,-122.92444,71,no phone service,dsl,yes,yes,yes,yes,yes,yes,one year,bank transfer (automatic),66.8,4689.15,0,42,4698,missing,1273,6216,0,0,1,0,0,0,0
8375-kvthk,1,united states,california,fort bragg,95437,"39.455555, -123.683979",39.455555,-123.683979,68,no,fiber optic,no,yes,no,yes,yes,yes,one year,electronic check,100.3,6754.35,0,39,5757,missing,1274,14417,1,0,1,0,1,1,0
2697-nqbpf,1,united states,california,fulton,95439,"38.493888, -122.777141",38.493888,-122.777141,34,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,electronic check,105.35,3540.65,0,74,5503,missing,1275,476,1,0,0,0,1,1,0
3709-oijea,1,united states,california,geyserville,95441,"38.731771, -123.064272",38.731771,-123.064272,26,no,fiber optic,no,yes,yes,yes,no,no,one year,electronic check,85.2,2184.6,0,52,5156,missing,1276,2349,1,0,0,0,1,1,0
1386-zikuv,1,united states,california,glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,7,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,18.95,130.55,0,26,4097,missing,1278,175,1,0,0,0,1,1,0
0599-xnydo,1,united states,california,graton,95444,"38.434362, -122.86891",38.434362,-122.86891,20,no,fiber optic,no,no,no,no,no,no,month-to-month,bank transfer (automatic),69.8,1540.35,0,33,5456,missing,1279,390,0,0,1,0,1,1,0
6377-whaox,1,united states,california,gualala,95445,"38.848082, -123.50608",38.848082,-123.50608,60,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,electronic check,106.15,6411.25,0,32,4115,missing,1280,1916,0,0,1,0,1,1,0
6855-vlgos,1,united states,california,guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,72,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,electronic check,20.55,1432.55,0,41,5809,missing,1281,4913,1,0,1,1,1,0,0
8999-xxgns,1,united states,california,healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422,72,yes,fiber optic,no,yes,yes,no,yes,yes,one year,credit card (automatic),105.75,7629.85,0,53,5832,missing,1282,17979,0,1,1,0,1,1,0
8746-oqqrw,1,united states,california,hopland,95449,"38.93706, -123.118111",38.93706,-123.118111,4,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,25.25,101.9,0,43,3962,missing,1283,1373,1,0,0,0,1,0,0
3181-mizbn,1,united states,california,jenner,95450,"38.505995, -123.187019",38.505995,-123.187019,16,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,19.75,313.4,0,68,3677,missing,1284,438,1,0,1,1,1,0,0
0471-arvmx,1,united states,california,kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,62,yes,fiber optic,yes,no,yes,no,yes,yes,one year,electronic check,104.85,6312.9,0,68,5061,missing,1285,9902,0,1,1,0,1,1,0
7766-cltic,1,united states,california,kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,10,no,dsl,no,no,no,yes,no,yes,month-to-month,mailed check,60.95,629.55,0,28,4323,missing,1286,1653,0,0,0,0,1,1,0
5650-yliba,1,united states,california,lakeport,95453,"39.080469, -122.955176",39.080469,-122.955176,31,yes,fiber optic,no,yes,no,no,no,no,month-to-month,electronic check,81.15,2640.55,0,25,3031,missing,1287,11180,1,0,0,0,1,1,0
0825-cppqh,1,united states,california,laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098,71,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),19.1,1372.45,0,72,4241,missing,1288,2706,0,0,1,0,1,0,0
9084-oaykl,1,united states,california,little river,95456,"39.245911, -123.77214",39.245911,-123.77214,58,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.8,1212.25,0,80,4758,missing,1289,882,1,0,0,0,1,0,0
6122-ljada,1,united states,california,lower lake,95457,"38.925545, -122.549083",38.925545,-122.549083,70,yes,dsl,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),90.15,6237.05,0,49,5824,missing,1290,2644,1,0,1,1,1,1,0
2400-xiwio,1,united states,california,lucerne,95458,"39.141934, -122.770679",39.141934,-122.770679,71,yes,dsl,yes,yes,yes,yes,yes,yes,two year,electronic check,90.1,6310.9,0,80,5054,missing,1291,3002,0,0,1,0,1,0,0
7524-vrlpl,1,united states,california,manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,69,yes,dsl,yes,no,yes,yes,no,yes,two year,credit card (automatic),74.1,5031,0,34,4204,missing,1292,586,1,1,0,0,1,0,0
7569-nmzyq,1,united states,california,middletown,95461,"38.787446, -122.58675",38.787446,-122.58675,72,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),118.75,8672.45,0,49,5475,missing,1294,7789,0,0,1,1,1,1,0
5201-ussqz,1,united states,california,monte rio,95462,"38.471049, -123.015549",38.471049,-123.015549,26,no,fiber optic,no,no,no,yes,no,yes,month-to-month,credit card (automatic),85.9,2196.45,0,67,4038,missing,1295,1537,0,0,1,0,1,0,0
2105-phwon,1,united states,california,navarro,95463,"39.182916, -123.552571",39.182916,-123.552571,33,yes,fiber optic,no,no,yes,yes,no,yes,month-to-month,credit card (automatic),95.0,3008.15,0,76,4639,missing,1296,148,0,0,1,0,1,1,0
1494-ejzdw,1,united states,california,nice,95464,"39.12334, -122.838198",39.12334,-122.838198,10,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.15,220.8,0,74,2836,missing,1297,2223,0,0,1,1,1,0,0
4884-tvuqf,1,united states,california,occidental,95465,"38.415003, -122.998726",38.415003,-122.998726,57,yes,fiber optic,yes,no,yes,yes,no,yes,two year,credit card (automatic),101.3,5779.6,0,48,4421,missing,1298,1880,0,1,0,0,1,0,0
8003-ewndz,1,united states,california,philo,95466,"39.094102, -123.500853",39.094102,-123.500853,10,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,21.2,222.65,0,34,2066,missing,1299,1113,0,0,0,0,1,1,0
1897-rcfum,1,united states,california,point arena,95468,"38.911299, -123.609588",38.911299,-123.609588,39,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,24.2,914.6,0,67,3109,missing,1300,1352,0,0,1,1,1,1,0
9256-jtbnz,1,united states,california,potter valley,95469,"39.408634, -123.045516",39.408634,-123.045516,11,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),20.3,246.3,0,72,4188,missing,1301,1884,0,0,0,0,1,0,0
2211-rmnho,1,united states,california,rio nido,95471,"38.522328, -122.97932",38.522328,-122.97932,68,yes,dsl,no,yes,yes,yes,yes,yes,two year,bank transfer (automatic),85.3,5560,0,43,4732,missing,1303,298,0,0,1,1,1,0,0
2432-tfsmk,1,united states,california,sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923,18,yes,fiber optic,no,no,yes,no,yes,no,one year,credit card (automatic),89.6,1633,0,36,2269,missing,1304,31266,1,0,0,0,1,1,0
4929-roart,1,united states,california,ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422,18,yes,dsl,yes,no,no,no,no,no,month-to-month,mailed check,56.25,969.85,0,47,2277,missing,1308,30988,1,0,0,0,1,0,0
1834-abkhq,1,united states,california,upper lake,95485,"39.220368, -122.907693",39.220368,-122.907693,52,no,dsl,no,no,yes,no,no,no,one year,bank transfer (automatic),50.95,2610.65,0,73,4298,missing,1309,2344,0,0,1,1,1,1,0
1741-wtpon,1,united states,california,westport,95488,"39.724433, -123.767578",39.724433,-123.767578,56,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,mailed check,115.85,6567.9,0,75,4937,missing,1310,309,1,0,1,1,1,0,0
3932-ijwdz,1,united states,california,willits,95490,"39.492046, -123.375818",39.492046,-123.375818,45,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,bank transfer (automatic),103.65,4747.85,0,21,2183,missing,1311,13472,1,0,0,0,1,1,0
1240-hcboh,1,united states,california,windsor,95492,"38.527297, -122.810044",38.527297,-122.810044,67,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,26.1,1759.55,0,42,6466,missing,1312,23701,0,0,0,0,1,1,0
3594-kadlu,1,united states,california,witter springs,95493,"39.222323, -122.985488",39.222323,-122.985488,3,no phone service,dsl,yes,no,no,yes,no,no,month-to-month,mailed check,35.1,101.1,0,35,3610,missing,1313,240,1,0,1,0,0,0,0
8065-bvepf,1,united states,california,yorkville,95494,"38.888351, -123.239647",38.888351,-123.239647,65,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,bank transfer (automatic),99.1,6496.15,0,52,4574,missing,1314,335,1,1,0,0,1,1,0
3796-enzgf,1,united states,california,the sea ranch,95497,"38.696659, -123.436861",38.696659,-123.436861,63,yes,dsl,no,yes,no,yes,no,yes,two year,mailed check,67.25,4234.15,0,36,6438,missing,1315,752,1,0,1,0,1,0,0
1734-zmntz,1,united states,california,eureka,95501,"40.796621, -124.15428",40.796621,-124.15428,11,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,25.0,300.7,0,65,5409,missing,1316,23224,0,0,1,1,1,0,0
2853-cwqfq,1,united states,california,eureka,95503,"40.737431, -124.108897",40.737431,-124.108897,1,no,dsl,no,no,no,yes,no,yes,month-to-month,mailed check,59.55,59.55,0,47,5824,missing,1318,23570,1,0,0,1,1,1,0
0813-taxxs,1,united states,california,alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,55,yes,dsl,no,no,yes,no,yes,yes,two year,bank transfer (automatic),77.8,4323.35,0,59,6483,missing,1319,261,1,0,0,0,1,1,0
2519-twkfs,1,united states,california,blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201,25,yes,dsl,no,no,no,yes,no,no,one year,mailed check,55.1,1466.1,0,40,2499,missing,1320,199,1,0,1,1,1,1,0
0626-qxngv,1,united states,california,arcata,95521,"40.839958, -124.003757",40.839958,-124.003757,72,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),24.15,1776.45,0,68,5613,missing,1322,19596,0,0,1,0,1,1,0
6723-cegqi,1,united states,california,bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,65,no phone service,dsl,no,yes,no,yes,yes,no,two year,mailed check,45.25,2933.95,0,37,5712,missing,1323,1689,0,0,0,1,0,0,0
4732-rrjzc,1,united states,california,bridgeville,95526,"40.372532, -123.525626",40.372532,-123.525626,7,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,20.25,144.35,0,45,4954,missing,1325,695,1,0,1,1,1,0,0
9499-xpzxm,1,united states,california,burnt ranch,95527,"40.854512, -123.450097",40.854512,-123.450097,72,yes,dsl,yes,yes,no,yes,no,no,two year,bank transfer (automatic),64.75,4804.75,0,30,4675,missing,1326,485,0,0,1,0,1,0,0
4338-eycer,1,united states,california,carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037,21,no,dsl,no,no,no,no,yes,no,month-to-month,bank transfer (automatic),54.6,1125.2,0,43,5763,missing,1327,1072,1,0,1,0,1,0,0
3007-fdpea,1,united states,california,crescent city,95531,"41.701223, -124.003393",41.701223,-124.003393,2,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),20.7,39.85,0,46,2107,missing,1328,23792,0,0,0,0,1,1,0
6350-xfygw,1,united states,california,ferndale,95536,"40.4785, -124.301372",40.4785,-124.301372,4,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,electronic check,94.75,422.4,0,44,2757,missing,1329,2965,1,1,0,0,1,1,0
8513-olygy,1,united states,california,fortuna,95540,"40.584991, -124.121504",40.584991,-124.121504,72,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),115.8,8332.15,0,41,5130,missing,1331,12241,1,0,1,0,1,0,0
0311-qywss,1,united states,california,garberville,95542,"40.057784, -123.679461",40.057784,-123.679461,6,no,dsl,yes,no,no,no,no,no,month-to-month,electronic check,49.45,314.6,0,60,3672,missing,1332,2423,0,0,0,0,1,1,0
8705-dwkti,1,united states,california,gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144,52,no,fiber optic,no,no,yes,no,no,yes,month-to-month,credit card (automatic),83.8,4331.4,0,40,6339,missing,1333,532,1,0,0,0,1,1,0
8755-iwjhn,1,united states,california,honeydew,95545,"40.342928, -124.063329",40.342928,-124.063329,69,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,bank transfer (automatic),95.35,6382,0,21,6132,missing,1334,82,1,1,1,0,1,1,0
4480-qqrhc,1,united states,california,hydesville,95547,"40.557314, -124.081662",40.557314,-124.081662,8,no,fiber optic,no,no,yes,no,no,no,month-to-month,bank transfer (automatic),74.05,600.15,0,79,4899,missing,1336,1201,0,1,0,0,1,1,0
0929-peclo,1,united states,california,klamath,95548,"41.572813, -124.035011",41.572813,-124.035011,63,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,bank transfer (automatic),89.6,5538.8,0,38,4438,missing,1337,1215,0,1,0,0,1,1,0
3680-cthuh,1,united states,california,kneeland,95549,"40.664483, -123.865325",40.664483,-123.865325,60,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,credit card (automatic),116.6,7049.5,0,74,5680,missing,1338,264,1,0,0,0,1,1,0
1202-kkgfu,1,united states,california,korbel,95550,"40.7666, -123.80458",40.7666,-123.80458,12,no,dsl,yes,no,no,yes,no,no,month-to-month,bank transfer (automatic),54.2,690.5,0,31,4474,missing,1339,155,0,0,1,0,1,0,0
6112-kthfq,1,united states,california,loleta,95551,"40.665952, -124.240051",40.665952,-124.240051,13,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.3,279.3,0,23,5917,missing,1340,1447,0,0,0,0,1,1,0
1852-xemdw,1,united states,california,mad river,95552,"40.390301, -123.412327",40.390301,-123.412327,22,yes,dsl,yes,yes,yes,no,no,no,month-to-month,mailed check,65.05,1427.55,0,30,4709,missing,1341,265,1,0,0,0,1,0,0
1820-djfph,1,united states,california,orick,95555,"41.336354, -124.044354",41.336354,-124.044354,72,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),24.05,1709.15,0,36,4755,missing,1344,494,0,0,1,1,1,1,0
9426-sxnhe,1,united states,california,orleans,95556,"41.269521, -123.546958",41.269521,-123.546958,2,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),18.75,53.15,0,23,5355,missing,1345,574,0,0,0,0,1,0,0
9068-fhqhd,1,united states,california,petrolia,95558,"40.274302, -124.210902",40.274302,-124.210902,40,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.15,777.35,0,29,3556,missing,1346,300,0,0,1,1,1,0,0
1269-foywn,1,united states,california,phillipsville,95559,"40.184094, -123.745487",40.184094,-123.745487,44,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),20.0,860.85,0,72,3743,missing,1347,163,1,0,1,1,1,0,0
9470-yfuyi,1,united states,california,redway,95560,"40.142256, -123.852927",40.142256,-123.852927,71,no,dsl,yes,yes,no,yes,yes,no,one year,bank transfer (automatic),71.0,5012.1,0,55,5247,missing,1348,1851,1,1,1,0,1,1,0
7402-eyfxx,1,united states,california,salyer,95563,"40.89866, -123.539754",40.89866,-123.539754,26,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,electronic check,93.6,2404.1,0,54,4030,missing,1350,660,1,1,0,0,1,1,0
9895-vfoxh,1,united states,california,scotia,95565,"40.440636, -124.098739",40.440636,-124.098739,1,no phone service,dsl,no,no,no,no,no,no,month-to-month,mailed check,24.4,24.4,0,61,5092,missing,1352,1125,0,0,0,0,0,0,0
1230-qajdw,1,united states,california,somes bar,95568,"41.444606, -123.471895",41.444606,-123.471895,3,yes,dsl,no,no,no,yes,yes,no,month-to-month,mailed check,65.25,209.9,0,43,2562,missing,1354,202,1,0,0,0,1,1,0
5701-zikje,1,united states,california,redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041,13,no,dsl,no,no,no,yes,no,no,month-to-month,mailed check,50.55,610.75,0,29,5530,missing,1355,400,1,0,0,0,1,1,0
5032-miykt,1,united states,california,weott,95571,"40.310119, -123.909449",40.310119,-123.909449,1,no,fiber optic,no,no,no,no,no,no,month-to-month,mailed check,70.7,70.7,0,28,4056,missing,1357,270,0,0,0,0,1,1,0
7396-vjuzb,1,united states,california,willow creek,95573,"40.949012, -123.655847",40.949012,-123.655847,4,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,45.25,155.35,0,57,2776,missing,1358,1666,1,0,1,1,1,0,0
9717-qebgu,1,united states,california,leggett,95585,"39.873371, -123.741474",39.873371,-123.741474,2,no,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,70.3,144,0,37,2980,missing,1359,321,1,0,0,0,1,1,0
5172-rkocb,1,united states,california,piercy,95587,"39.955587, -123.681175",39.955587,-123.681175,72,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,credit card (automatic),108.95,7875,0,21,5758,missing,1360,200,1,0,1,0,1,1,0
6509-tsgwn,1,united states,california,whitethorn,95589,"40.053159, -123.995867",40.053159,-123.995867,37,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,26.45,911.6,0,72,5359,missing,1361,743,0,0,1,1,1,0,0
3178-cifot,1,united states,california,amador city,95601,"38.431407, -120.8421",38.431407,-120.8421,23,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,credit card (automatic),19.65,478.1,0,58,5916,missing,1363,222,0,0,0,0,1,1,0
4530-ndrku,1,united states,california,auburn,95603,"38.912881, -121.082766",38.912881,-121.082766,42,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,electronic check,19.05,761.85,0,80,5091,missing,1365,24944,0,0,1,1,1,1,0
5985-tbabq,1,united states,california,west sacramento,95605,"38.592745, -121.540036",38.592745,-121.540036,32,yes,dsl,yes,no,no,no,yes,yes,one year,mailed check,74.75,2282.95,0,66,2830,missing,1366,12756,0,0,0,0,1,0,0
9800-ontfe,1,united states,california,brooks,95606,"38.809804, -122.241383",38.809804,-122.241383,22,yes,fiber optic,no,no,no,no,no,no,month-to-month,bank transfer (automatic),75.8,1615.1,0,37,4479,missing,1367,382,0,0,1,1,1,1,0
6743-hhqpf,1,united states,california,capay,95607,"38.681651, -122.130569",38.681651,-122.130569,42,no phone service,dsl,no,no,no,no,no,no,month-to-month,credit card (automatic),25.1,1097.15,0,57,4959,missing,1368,262,1,0,1,0,0,1,0
8455-hiraq,1,united states,california,carmichael,95608,"38.626128, -121.328011",38.626128,-121.328011,8,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,44.45,369.3,0,65,4909,missing,1369,58830,0,0,0,0,1,0,0
6616-aalsr,1,united states,california,citrus heights,95610,"38.69508, -121.271616",38.69508,-121.271616,65,yes,fiber optic,yes,no,yes,no,yes,yes,two year,credit card (automatic),104.3,6725.3,0,76,4997,missing,1370,43718,0,0,1,1,1,1,0
9415-znbsx,1,united states,california,cool,95614,"38.880622, -120.973865",38.880622,-120.973865,70,yes,dsl,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),89.0,6293.2,0,46,5650,missing,1373,3674,0,0,1,1,1,1,0
4018-kjyuy,1,united states,california,courtland,95615,"38.311609, -121.554034",38.311609,-121.554034,22,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),20.15,432.5,0,78,2722,missing,1374,699,1,0,0,1,1,0,0
3884-uebxb,1,united states,california,diamond springs,95619,"38.683605, -120.811852",38.683605,-120.811852,67,no phone service,dsl,yes,yes,no,no,no,no,two year,bank transfer (automatic),36.15,2434.45,0,39,6314,missing,1377,4426,0,0,1,1,0,0,0
8780-rsyyu,1,united states,california,dixon,95620,"38.392821, -121.799917",38.392821,-121.799917,25,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),19.2,532.1,0,23,2159,missing,1378,18529,0,0,0,0,1,1,0
5537-uxxvs,1,united states,california,citrus heights,95621,"38.69549, -121.307864",38.69549,-121.307864,20,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),19.25,375.25,0,68,4137,missing,1379,41636,0,0,1,0,1,0,0
1791-pqhbb,1,united states,california,el dorado,95623,"38.63153, -120.842609",38.63153,-120.842609,2,no,dsl,yes,no,no,no,no,yes,month-to-month,credit card (automatic),61.2,125.95,0,31,5056,missing,1380,4097,0,0,0,1,1,1,0
8701-dglvh,1,united states,california,elk grove,95624,"38.434138, -121.30587",38.434138,-121.30587,51,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.45,1042.65,0,65,6097,missing,1381,38534,1,0,0,0,1,0,0
8741-lqobk,1,united states,california,elmira,95625,"38.349195, -121.902943",38.349195,-121.902943,46,no phone service,dsl,yes,yes,no,no,no,no,month-to-month,bank transfer (automatic),35.05,1620.25,0,33,4829,missing,1382,171,0,0,1,1,0,0,0
8082-ghxop,1,united states,california,esparto,95627,"38.834469, -122.127193",38.834469,-122.127193,13,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,44.0,659.35,0,24,5611,missing,1384,2756,1,0,0,1,1,0,0
0980-fexwf,1,united states,california,fiddletown,95629,"38.513484, -120.704613",38.513484,-120.704613,26,no,dsl,no,no,yes,no,no,no,one year,mailed check,50.35,1285.8,0,48,3386,missing,1386,850,1,0,1,1,1,0,0
3011-wqksz,1,united states,california,foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141,19,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,20.0,377.55,0,31,5188,missing,1388,5714,1,0,0,1,1,1,0
8218-ffjds,1,united states,california,georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514,72,yes,dsl,yes,yes,no,yes,yes,yes,two year,bank transfer (automatic),86.4,6058.95,0,27,6114,missing,1391,2723,0,0,1,0,1,1,0
1986-phgzf,1,united states,california,greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718,18,yes,dsl,yes,yes,no,no,no,no,month-to-month,credit card (automatic),58.4,964.9,0,54,2812,missing,1392,1140,1,1,0,0,1,1,0
9360-omdzz,1,united states,california,herald,95638,"38.313447, -121.123886",38.313447,-121.123886,24,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,electronic check,94.1,2322.85,0,69,3192,missing,1395,1745,1,0,0,0,1,1,0
0345-xmmug,1,united states,california,ione,95640,"38.33788, -120.954202",38.33788,-120.954202,46,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,credit card (automatic),108.9,4854.3,0,45,5119,missing,1397,9752,0,0,1,0,1,1,0
8024-xnafq,1,united states,california,isleton,95641,"38.154823, -121.601358",38.154823,-121.601358,72,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,bank transfer (automatic),107.4,7748.75,0,56,5294,missing,1398,2010,0,1,0,0,1,1,0
2988-gbivw,1,united states,california,knights landing,95645,"38.875508, -121.765866",38.875508,-121.765866,70,yes,fiber optic,yes,no,no,no,no,yes,month-to-month,electronic check,90.85,6470.1,0,64,5129,missing,1400,1793,0,1,1,0,1,1,0
2832-scuco,1,united states,california,kirkwood,95646,"38.631489, -120.015167",38.631489,-120.015167,2,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,19.9,57.4,0,40,2822,missing,1401,129,0,0,0,0,1,0,0
7036-zzkbd,1,united states,california,lincoln,95648,"38.922812, -121.312005",38.922812,-121.312005,31,no,dsl,no,no,yes,yes,no,yes,month-to-month,credit card (automatic),66.4,2019.8,0,79,3282,missing,1402,15286,1,0,1,0,1,1,0
0265-psuae,1,united states,california,lotus,95651,"38.815515, -120.916997",38.815515,-120.916997,16,no,fiber optic,yes,no,yes,no,yes,yes,month-to-month,bank transfer (automatic),100.7,1522.7,0,72,3337,missing,1404,485,0,0,1,1,1,0,0
0463-txoak,1,united states,california,madison,95653,"38.674276, -121.961866",38.674276,-121.961866,52,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),25.6,1334.5,0,76,5662,missing,1405,844,1,0,0,1,1,0,0
0594-uftul,1,united states,california,mather,95655,"38.549822, -121.266725",38.549822,-121.266725,13,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.85,252,0,31,2928,missing,1406,929,1,0,1,1,1,1,0
9509-mpyod,1,united states,california,newcastle,95658,"38.883224, -121.15918",38.883224,-121.15918,35,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.75,700.45,0,67,4261,missing,1407,6096,0,0,0,0,1,0,0
9128-cpxki,1,united states,california,nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624,59,no,fiber optic,no,no,yes,no,yes,yes,two year,electronic check,95.8,5655.45,0,45,5470,missing,1408,751,0,0,0,0,1,0,0
0129-kptwj,1,united states,california,north highlands,95660,"38.671295, -121.388251",38.671295,-121.388251,72,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,electronic check,94.65,6747.35,0,20,5943,missing,1409,32202,1,0,1,0,1,1,0
5855-eibde,1,united states,california,orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435,49,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,credit card (automatic),106.65,5174.35,0,57,5948,missing,1411,32040,0,0,1,0,1,0,0
5365-llfyv,1,united states,california,penryn,95663,"38.859093, -121.182872",38.859093,-121.182872,2,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,45.85,105.6,0,65,2245,missing,1412,2048,0,0,0,0,1,1,0
5956-yhhrx,1,united states,california,pilot hill,95664,"38.803731, -121.043799",38.803731,-121.043799,21,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,electronic check,104.35,2271.85,0,22,4934,missing,1413,1173,1,1,0,0,1,1,0
6008-naixk,1,united states,california,pine grove,95665,"38.400264, -120.641274",38.400264,-120.641274,54,no phone service,dsl,no,yes,yes,no,yes,yes,one year,electronic check,55.45,2966.95,0,58,4521,missing,1414,4354,1,1,0,0,0,1,0
1928-bxyiv,1,united states,california,placerville,95667,"38.733714, -120.795213",38.733714,-120.795213,1,yes,dsl,yes,yes,no,no,no,no,month-to-month,electronic check,61.15,61.15,0,28,4592,missing,1416,34146,1,0,0,0,1,0,0
